United States and territories,43.94%
Germany,21.37%
France and territories,13.62%
China and territories,11.34%
Netherlands and territories,7.17%
Japan,4.74%
United Kingdom and territories,4.61%
Russian Federation,4.45%
Switzerland,4.12%
Ireland,3.03%
India,2.86%
Iran,2.39%
Italy,2.31%
Singapore,2.20%
South Korea,1.99%
Canada,1.52%
Spain,1.48%
Turkey,1.33%
Sweden,0.88%
Finland and territories,0.87%
Taiwan,0.87%
Czech Republic,0.71%
Brazil,0.66%
Viet Nam,0.63%
Poland,0.62%
Australia,0.54%
Indonesia,0.54%
United Arab Emirates,0.39%
Ukraine,0.35%
Belgium,0.33%
Saudi Arabia,0.32%
Azerbaijan,0.27%
Greece,0.25%
Argentina,0.25%
Luxembourg,0.25%
Mexico,0.25%
Austria,0.24%
Romania,0.19%
South Africa,0.17%
Slovakia,0.17%
Thailand,0.16%
Israel,0.16%
Bulgaria,0.16%
Kazakhstan,0.16%
Turkmenistan,0.13%
Malaysia,0.11%
Chile,0.11%
Portugal,0.11%
Latvia,0.11%
Angola,0.11%
Hungary,0.09%
Pakistan,0.09%
Venezuela,0.09%
Belarus,0.08%
Estonia,0.08%
Norway,0.06%
Moldova,0.06%
Qatar,0.06%
Denmark and territories,0.05%
Lithuania,0.05%
Croatia,0.05%
Uzbekistan,0.05%
Egypt,0.05%
Serbia,0.03%
Slovenia,0.03%
Colombia,0.03%
Bosnia and Herzegovina,0.03%
North Macedonia,0.03%
Algeria,0.03%
Seychelles,0.03%
Bangladesh,0.02%
Mongolia,0.02%
Peru,0.02%
Iceland,0.02%
Kyrgyzstan,0.02%
Cyprus,0.02%
Ecuador,0.02%
Uruguay,0.02%
Armenia,0.02%
Kuwait,0.02%
Cambodia,0.02%
Cuba,0.02%
Montenegro,0.02%
